X,C_W1,C_W2,t,N
5033.7415310623255,0.0,0.0,2.5833333333333326,10.0
5041.79034146125,0.0,0.0,2.624999999999999,10.0
5048.518523643095,0.0,0.0,2.6666666666666656,10.0
5053.924670397434,0.0,0.0,2.708333333333332,10.0
5058.008066934949,0.0,0.0,2.7499999999999987,10.0
5060.768229509435,0.0,0.0,2.791666666666665,10.0
5062.204771507666,0.0,0.0,2.8333333333333317,10.0
5062.317519163599,0.0,0.0,2.8749999999999982,10.0
5061.106912638389,0.0,0.0,2.9166666666666647,10.0
5058.573251390876,0.0,0.0,2.9583333333333313,10.0
5054.717265619648,0.0,0.0,2.999999999999998,10.0
5049.540046238186,0.0,0.0,3.0416666666666643,10.0
5043.042623727372,0.0,0.0,3.083333333333331,10.0
5035.2265730336985,0.0,0.0,3.1249999999999973,10.0
5026.093807893318,0.0,0.0,3.166666666666664,10.0
5015.646077431402,0.0,0.0,3.2083333333333304,10.0
5003.885449281063,0.0,0.0,3.249999999999997,10.0
4990.814431177404,0.0,0.0,3.2916666666666634,10.0
4976.435774894762,0.0,0.0,3.33333333333333,10.0
4960.752288406057,0.0,0.0,3.3749999999999964,10.0
4943.766945483455,0.0,0.0,3.416666666666663,10.0
4925.4831726719885,0.0,0.0,3.4583333333333295,10.0
4905.904530263653,0.0,0.0,3.499999999999996,10.0
4885.034669275905,0.0,0.0,3.5416666666666625,10.0
4862.8775862714565,0.0,0.0,3.583333333333329,10.0
4839.437456667766,0.0,0.0,3.6249999999999956,10.0
4814.719028650821,0.0,0.0,3.666666666666662,10.0
4788.726409351383,0.0,0.0,3.7083333333333286,10.0
4761.464596975209,0.0,0.0,3.749999999999995,10.0
4732.93867629197,0.0,0.0,3.7916666666666616,10.0
4703.1540765474665,0.0,0.0,3.833333333333328,10.0
4672.116261423674,0.0,0.0,3.8749999999999947,10.0
4639.830978054649,0.0,0.0,3.916666666666661,10.0
4606.303909870495,0.0,0.0,3.9583333333333277,10.0
4571.541187223051,0.0,0.0,3.9999999999999942,10.0
4535.548917477169,0.0,0.0,4.041666666666661,10.0
4498.334217363174,0.0,0.0,4.083333333333328,10.0
4459.903645811008,0.0,0.0,4.124999999999995,10.0
4420.26415778408,0.0,0.0,4.166666666666662,10.0
4379.422962842749,0.0,0.0,4.208333333333329,10.0
4337.38747550559,0.0,0.0,4.249999999999996,10.0
4294.166182781989,0.0,0.0,4.2916666666666625,10.0
4249.766127761161,0.0,0.0,4.3333333333333295,10.0
4204.195862041148,0.0,0.0,4.3749999999999964,10.0
4157.463680934215,0.0,0.0,4.416666666666663,10.0
4109.577971034725,0.0,0.0,4.45833333333333,10.0
4060.5484289340316,0.0,0.0,4.499999999999997,10.0
4010.3835976502833,0.0,0.0,4.541666666666664,10.0
3959.0934483008023,0.0,0.0,4.583333333333331,10.0
3906.6872030926443,0.0,0.0,4.624999999999998,10.0
3853.1762220333153,0.0,0.0,4.666666666666665,10.0
3798.569308189118,0.0,0.0,4.708333333333332,10.0
3742.877872141068,0.0,0.0,4.749999999999999,10.0
3686.1139917384194,0.0,0.0,4.791666666666666,10.0
3628.2886096827615,0.0,0.0,4.833333333333333,10.0
3569.4128741632553,0.0,0.0,4.875,10.0
3509.500626524088,0.0,0.0,4.916666666666667,10.0
3448.563020778068,0.0,0.0,4.958333333333334,10.0
3386.6148882346124,0.0,0.0,5.000000000000001,10.0
3323.669213107466,0.0,0.0,5.041666666666668,10.0
3259.7397654117644,0.0,0.0,5.083333333333335,10.0
3194.8417959710323,0.0,0.0,5.125000000000002,10.0
3128.9912386113315,0.0,0.0,5.166666666666669,10.0
3062.204091559896,0.0,0.0,5.208333333333336,10.0
2994.496232579026,0.0,0.0,5.250000000000003,10.0
2925.8875881118342,0.0,0.0,5.29166666666667,10.0
2856.394953227747,0.0,0.0,5.333333333333337,10.0
2786.038544278921,0.0,0.0,5.3750000000000036,10.0
2714.838182081201,0.0,0.0,5.4166666666666705,10.0
2642.816842850697,0.0,0.0,5.4583333333333375,10.0
2569.996058792034,0.0,0.0,5.500000000000004,10.0
2496.4020689597833,0.0,0.0,5.541666666666671,10.0
2422.0576837443823,0.0,0.0,5.583333333333338,10.0
2346.99392090227,0.0,0.0,5.625000000000005,10.0
2271.2397232698013,0.0,0.0,5.666666666666672,10.0
2194.825450410711,0.0,0.0,5.708333333333339,10.0
2117.7872794448217,0.0,0.0,5.750000000000006,10.0
2040.161424352799,0.0,0.0,5.791666666666673,10.0
1961.9885753743758,0.0,0.0,5.83333333333334,10.0
1883.3135882219392,0.0,0.0,5.875000000000007,10.0
1804.183863846483,0.0,0.0,5.916666666666674,10.0
1724.6494813554586,0.0,0.0,5.958333333333341,10.0
1644.7735104062954,0.0,0.0,6.000000000000008,10.0
1564.623822379592,0.0,0.0,6.041666666666675,10.0
1484.267278203885,0.0,0.0,6.083333333333342,10.0
1403.7910528666046,0.0,0.0,6.125000000000009,10.0
1323.2834931501684,0.0,0.0,6.166666666666676,10.0
1242.8450692217623,0.0,0.0,6.208333333333343,10.0
1162.6061950101405,0.0,0.0,6.25000000000001,10.0
1082.7016930193556,0.0,0.0,6.291666666666677,10.0
1003.2784910657095,0.0,0.0,6.333333333333344,10.0
924.5357470287847,0.0,0.0,6.375000000000011,10.0
846.6944822319495,0.0,0.0,6.416666666666678,10.0
770.0030817412595,0.0,0.0,6.458333333333345,10.0
694.7738701044384,0.0,0.0,6.5000000000000115,10.0
621.3373010945573,0.0,0.0,6.5416666666666785,10.0
550.1342523282862,0.0,0.0,6.5833333333333455,10.0
481.69743239008415,0.0,0.0,6.625000000000012,10.0
416.6117356258615,0.0,0.0,6.666666666666679,10.0
355.55548207554943,0.0,0.0,6.708333333333346,10.0
299.31333184826525,0.0,0.0,6.750000000000013,10.0
248.7071703974177,0.0,0.0,6.79166666666668,10.0
204.46140342532627,0.0,0.0,6.833333333333347,10.0
167.2382167079083,0.0,0.0,6.875000000000014,10.0
137.4068933706667,0.0,0.0,6.916666666666681,10.0
114.70207560748796,0.0,0.0,6.958333333333348,10.0
98.33990075683884,0.0,0.0,7.000000000000015,10.0
87.21199755384895,0.0,0.0,7.041666666666682,10.0
80.12055546578988,0.0,0.0,7.083333333333349,10.0
75.86564746494082,0.0,0.0,7.125000000000016,10.0
73.51392273998866,0.0,0.0,7.166666666666683,10.0
72.46773639500788,0.0,0.0,7.20833333333335,10.0
72.36196384768297,0.0,0.0,7.250000000000017,10.0
72.8414040373423,0.0,0.0,7.291666666666684,10.0
73.7125202307324,0.0,0.0,7.333333333333351,10.0
74.77585331311374,0.0,0.0,7.375000000000018,10.0
75.98501996870294,0.0,0.0,7.416666666666685,10.0
77.36280929739837,0.0,0.0,7.458333333333352,10.0
78.77944670756514,0.0,0.0,7.500000000000019,10.0
80.23834894598953,0.0,0.0,7.541666666666686,10.0
81.75609662264499,0.0,0.0,7.583333333333353,10.0
83.28708488501314,0.0,0.0,7.6250000000000195,10.0
84.90464289099302,0.0,0.0,7.6666666666666865,10.0
86.55452400502107,0.0,0.0,7.7083333333333535,10.0
88.15924366243526,0.0,0.0,7.75000000000002,10.0
89.76637629138946,0.0,0.0,7.791666666666687,10.0
91.35264651639882,0.0,0.0,7.833333333333354,10.0
92.92413325363407,0.0,0.0,7.875000000000021,10.0
94.54963168879289,0.0,0.0,7.916666666666688,10.0
96.13657132657181,0.0,0.0,7.958333333333355,10.0
97.70389806221522,0.0,0.0,8.000000000000021,10.0
99.30747736264367,0.0,0.0,8.041666666666687,10.0
100.84378127005799,0.0,0.0,8.083333333333353,10.0
102.34343847636858,0.0,0.0,8.12500000000002,10.0
103.76346420931182,0.0,0.0,8.166666666666686,10.0
105.15002080265685,0.0,0.0,8.208333333333352,10.0
106.51926804384134,0.0,0.0,8.250000000000018,10.0
107.86026678378245,0.0,0.0,8.291666666666684,10.0
109.18485524851191,0.0,0.0,8.33333333333335,10.0
110.44441690277503,0.0,0.0,8.375000000000016,10.0
111.62150023939513,0.0,0.0,8.416666666666682,10.0
112.7892842507603,0.0,0.0,8.458333333333348,10.0
113.91886598348863,0.0,0.0,8.500000000000014,10.0
115.0330677135281,0.0,0.0,8.54166666666668,10.0
116.07798276955955,0.0,0.0,8.583333333333346,10.0
117.10112985316712,0.0,0.0,8.625000000000012,10.0
118.03222671533783,0.0,0.0,8.666666666666679,10.0
118.979348756699,0.0,0.0,8.708333333333345,10.0
119.85452307221529,0.0,0.0,8.75000000000001,10.0
120.7210164983327,0.0,0.0,8.791666666666677,10.0
121.55578043034626,0.0,0.0,8.833333333333343,10.0
122.33129387837553,0.0,0.0,8.875000000000009,10.0
123.06826598348384,0.0,0.0,8.916666666666675,10.0
123.80713189898259,0.0,0.0,8.958333333333341,10.0
124.49589459151943,0.0,0.0,9.000000000000007,10.0
125.17778001250055,0.0,0.0,9.041666666666673,10.0
125.83199892523643,0.0,0.0,9.08333333333334,10.0
126.45829854065985,0.0,0.0,9.125000000000005,10.0
127.04361369569983,0.0,0.0,9.166666666666671,10.0
127.63101820240381,0.0,0.0,9.208333333333337,10.0
128.17011752149347,0.0,0.0,9.250000000000004,10.0
128.66059339107198,0.0,0.0,9.29166666666667,10.0
129.09594237370464,0.0,0.0,9.333333333333336,10.0
129.5774327475682,0.0,0.0,9.375000000000002,10.0
130.02023536902476,0.0,0.0,9.416666666666668,10.0
130.38270547442838,0.0,0.0,9.458333333333334,10.0
130.7469923134029,0.0,0.0,9.5,10.0
131.01364667894006,0.0,0.0,9.541666666666666,10.0
131.29361146016583,0.0,0.0,9.583333333333332,10.0
131.62155900730096,0.0,0.0,9.624999999999998,10.0
131.88310509910906,0.0,0.0,9.666666666666664,10.0
132.09992225645024,0.0,0.0,9.70833333333333,10.0
132.36097938148168,0.0,0.0,9.749999999999996,10.0
132.6126763510077,0.0,0.0,9.791666666666663,10.0
132.80483237433023,0.0,0.0,9.833333333333329,10.0
133.0038394091173,0.0,0.0,9.874999999999995,10.0
133.18601340699627,0.0,0.0,9.91666666666666,10.0
133.31083973798548,0.0,0.0,9.958333333333327,10.0
133.45587857056537,0.0,0.0,9.999999999999993,10.0
133.55199824209046,0.0,0.0,10.041666666666659,10.0
133.6487462665374,0.0,0.0,10.083333333333325,10.0
133.76505627403506,0.0,0.0,10.124999999999991,10.0
133.89691058293994,0.0,0.0,10.166666666666657,10.0
134.02293636193454,0.0,0.0,10.208333333333323,10.0
134.12974542844978,0.0,0.0,10.24999999999999,10.0
134.19919420767255,0.0,0.0,10.291666666666655,10.0
134.29961957512205,0.0,0.0,10.333333333333321,10.0
134.40532829272146,0.0,0.0,10.374999999999988,10.0
134.48327222728255,0.0,0.0,10.416666666666654,10.0
134.5544708476923,0.0,0.0,10.45833333333332,10.0
134.67086531070936,0.0,0.0,10.499999999999986,10.0
134.72120134677917,0.0,0.0,10.541666666666652,10.0
134.8191198906018,0.0,0.0,10.583333333333318,10.0
134.88346149801083,0.0,0.0,10.624999999999984,10.0
134.94310108597136,0.0,0.0,10.66666666666665,10.0
134.98617722624488,0.0,0.0,10.708333333333316,10.0
135.0453407276398,0.0,0.0,10.749999999999982,10.0
135.0865446317027,0.0,0.0,10.791666666666648,10.0
135.12239352406627,0.0,0.0,10.833333333333314,10.0
135.19619159224766,0.0,0.0,10.87499999999998,10.0
135.26202995536647,0.0,0.0,10.916666666666647,10.0
135.29927641841314,0.0,0.0,10.958333333333313,10.0
135.34098523816124,0.0,0.0,10.999999999999979,10.0
135.33095355237128,0.0,0.0,11.041666666666645,10.0
135.37621728922716,0.0,0.0,11.08333333333331,10.0
135.43838108270867,0.0,0.0,11.124999999999977,10.0
135.43610775831678,0.0,0.0,11.166666666666643,10.0
135.48194635400904,0.0,0.0,11.208333333333309,10.0
135.49352957989487,0.0,0.0,11.249999999999975,10.0
135.4903817765282,0.0,0.0,11.291666666666641,10.0
135.49723423872769,0.0,0.0,11.333333333333307,10.0
135.54813450784428,0.0,0.0,11.374999999999973,10.0
135.56545261002213,0.0,0.0,11.41666666666664,10.0
135.5939618159055,0.0,0.0,11.458333333333306,10.0
135.6142624411791,0.0,0.0,11.499999999999972,10.0
135.60552654272894,0.0,0.0,11.541666666666638,10.0
135.61313832837607,0.0,0.0,11.583333333333304,10.0
135.60472139827152,0.0,0.0,11.62499999999997,10.0
135.60822602229763,0.0,0.0,11.666666666666636,10.0
135.66146624064422,0.0,0.0,11.708333333333302,10.0
135.71209382458576,0.0,0.0,11.749999999999968,10.0
135.73652757567615,0.0,0.0,11.791666666666634,10.0
135.7760836879371,0.0,0.0,11.8333333333333,10.0
135.79794934124615,0.0,0.0,11.874999999999966,10.0
135.78924611998576,0.0,0.0,11.916666666666632,10.0
135.80784282617554,0.0,0.0,11.958333333333298,10.0
135.80089682082155,0.0,0.0,11.999999999999964,10.0
135.80588330863793,0.0,0.0,12.04166666666663,10.0
135.8071979427054,0.0,0.0,12.083333333333297,10.0
135.7749086312955,0.0,0.0,12.124999999999963,10.0
135.77604208619454,0.0,0.0,12.166666666666629,10.0
135.77215156823223,0.0,0.0,12.208333333333295,10.0
135.75943996609678,0.0,0.0,12.249999999999961,10.0
135.75492781147267,0.0,0.0,12.291666666666627,10.0
135.80118462584736,0.0,0.0,12.333333333333293,10.0
135.818462842541,0.0,0.0,12.37499999999996,10.0
143.2878582726243,0.0,0.0,12.416666666666625,9.0
149.50895648563903,0.0,0.0,12.458333333333291,9.0
154.71555376951235,0.0,0.0,12.499999999999957,9.0
159.0543290365579,0.0,0.0,12.541666666666623,9.0
162.6462284752578,0.0,0.0,12.58333333333329,9.0
165.60934932366774,0.0,0.0,12.624999999999956,9.0
168.0496419211392,0.0,0.0,12.666666666666622,9.0
170.04738398869537,0.0,0.0,12.708333333333288,9.0
171.6311303849824,0.0,0.0,12.749999999999954,9.0
172.86622058447068,0.0,0.0,12.79166666666662,9.0
173.81756764563949,0.0,0.0,12.833333333333286,9.0
174.49317464040985,0.0,0.0,12.874999999999952,9.0
174.94695253110902,0.0,0.0,12.916666666666618,9.0
175.18902640888479,0.0,0.0,12.958333333333284,9.0
175.24951121950508,0.0,0.0,12.99999999999995,9.0
175.1758083057762,0.0,0.0,13.041666666666616,9.0
174.9648116178647,0.0,0.0,13.083333333333282,9.0
174.6729438929966,0.0,0.0,13.124999999999948,9.0
174.25516761920142,0.0,0.0,13.166666666666615,9.0
173.75445358872034,0.0,0.0,13.20833333333328,9.0
173.21073911047606,0.0,0.0,13.249999999999947,9.0
172.6239359258117,0.0,0.0,13.291666666666613,9.0
171.9679515969405,0.0,0.0,13.333333333333279,9.0
171.2690993005603,0.0,0.0,13.374999999999945,9.0
170.52581356806104,0.0,0.0,13.416666666666611,9.0
169.80485907094317,0.0,0.0,13.458333333333277,9.0
169.02567357083686,0.0,0.0,13.499999999999943,9.0
168.26531276675286,0.0,0.0,13.54166666666661,9.0
167.4836876094513,0.0,0.0,13.583333333333275,9.0
166.73073418707403,0.0,0.0,13.624999999999941,9.0
165.9531774202302,0.0,0.0,13.666666666666607,9.0
165.1901065816311,0.0,0.0,13.708333333333274,9.0
164.40702078027203,0.0,0.0,13.74999999999994,9.0
163.66878435676284,0.0,0.0,13.791666666666606,9.0
162.9371956462652,0.0,0.0,13.833333333333272,9.0
162.24216135379467,0.0,0.0,13.874999999999938,9.0
161.53588623783799,0.0,0.0,13.916666666666604,9.0
160.81224789523338,0.0,0.0,13.95833333333327,9.0
160.13740368000512,0.0,0.0,13.999999999999936,9.0
159.48628644058084,0.0,0.0,14.041666666666602,9.0
158.82529203351072,0.0,0.0,14.083333333333268,9.0
158.22416066130842,0.0,0.0,14.124999999999934,9.0
157.5927075964172,0.0,0.0,14.1666666666666,9.0
156.99570319866726,0.0,0.0,14.208333333333266,9.0
156.43166130650948,0.0,0.0,14.249999999999932,9.0
155.90894629716306,0.0,0.0,14.291666666666599,9.0
155.40738417966483,0.0,0.0,14.333333333333265,9.0
154.96994710144753,0.0,0.0,14.37499999999993,9.0
154.52978922646423,0.0,0.0,14.416666666666597,9.0
154.12405155256113,0.0,0.0,14.458333333333263,9.0
153.76072210121177,0.0,0.0,14.499999999999929,9.0
153.42957020724177,0.0,0.0,14.541666666666595,9.0
153.08067949507222,0.0,0.0,14.583333333333261,9.0
152.7814588292813,0.0,0.0,14.624999999999927,9.0
152.542321068656,0.0,0.0,14.666666666666593,9.0
161.31681972059943,0.0,0.0,14.70833333333326,8.0
168.81737506610466,0.0,0.0,14.749999999999925,8.0
175.2843030021548,0.0,0.0,14.791666666666591,8.0
180.85425517291745,0.0,0.0,14.833333333333258,8.0
185.59370712246823,0.0,0.0,14.874999999999924,8.0
189.6499633885138,0.0,0.0,14.91666666666659,8.0
193.14615042860973,0.0,0.0,14.958333333333256,8.0
196.0737594055723,0.0,0.0,14.999999999999922,8.0
198.56215902280633,0.0,0.0,15.041666666666588,8.0
200.61362473195166,0.0,0.0,15.083333333333254,8.0
202.27603029846324,0.0,0.0,15.12499999999992,8.0
203.63720601395886,0.0,0.0,15.166666666666586,8.0
204.68859388610682,0.0,0.0,15.208333333333252,8.0
205.4704848524994,0.0,0.0,15.249999999999918,8.0
206.00129569891703,0.0,0.0,15.291666666666584,8.0
206.32938157537234,0.0,0.0,15.33333333333325,8.0
206.44409683255927,0.0,0.0,15.374999999999917,8.0
206.41493097306073,0.0,0.0,15.416666666666583,8.0
206.2484071208086,0.0,0.0,15.458333333333249,8.0
205.92331062422903,0.0,0.0,15.499999999999915,8.0
205.52841917112212,0.0,0.0,15.54166666666658,8.0
205.02432811058472,0.0,0.0,15.583333333333247,8.0
204.42895519726156,0.0,0.0,15.624999999999913,8.0
203.73555192210816,0.0,0.0,15.666666666666579,8.0
202.99608880800815,0.0,0.0,15.708333333333245,8.0
202.2016833239593,0.0,0.0,15.749999999999911,8.0
201.33452748242053,0.0,0.0,15.791666666666577,8.0
200.40898023984144,0.0,0.0,15.833333333333243,8.0
199.50520102854904,0.0,0.0,15.87499999999991,8.0
198.5613242687645,0.0,0.0,15.916666666666575,8.0
197.5672295729372,0.0,0.0,15.958333333333242,8.0
196.56291427925694,0.0,0.0,15.999999999999908,8.0
195.55118824128104,0.0,0.0,16.041666666666575,8.0
194.5456159836546,0.0,0.0,16.083333333333243,8.0
193.5782506708611,0.0,0.0,16.12499999999991,8.0
192.56355246142306,0.0,0.0,16.16666666666658,8.0
191.605857471505,0.0,0.0,16.208333333333247,8.0
190.64634783018698,0.0,0.0,16.249999999999915,8.0
189.67644963093596,0.0,0.0,16.291666666666583,8.0
188.7069688279707,0.0,0.0,16.33333333333325,8.0
187.7747940095503,0.0,0.0,16.37499999999992,8.0
186.86624894703502,0.0,0.0,16.416666666666586,8.0
185.9738211808401,0.0,0.0,16.458333333333254,8.0
185.0606384352734,0.0,0.0,16.499999999999922,8.0
184.18477855645313,0.0,0.0,16.54166666666659,8.0
183.35496000798838,0.0,0.0,16.583333333333258,8.0
182.53316492752833,0.0,0.0,16.624999999999925,8.0
181.69135558228035,0.0,0.0,16.666666666666593,8.0
180.9085443136205,0.0,0.0,16.70833333333326,8.0
180.14541660746238,0.0,0.0,16.74999999999993,8.0
179.37600570828886,0.0,0.0,16.791666666666597,8.0
178.65320092869098,0.0,0.0,16.833333333333265,8.0
177.91427279971433,0.0,0.0,16.874999999999932,8.0
177.25377948189146,0.0,0.0,16.9166666666666,8.0
176.62808356369226,0.0,0.0,16.958333333333268,8.0
176.0064679286521,0.0,0.0,16.999999999999936,8.0
175.39690659985988,0.0,0.0,17.041666666666604,8.0
174.83923717076783,0.0,0.0,17.08333333333327,8.0
174.36275602239374,0.0,0.0,17.12499999999994,8.0
173.92437147408015,0.0,0.0,17.166666666666607,8.0
173.49018538894933,0.0,0.0,17.208333333333275,8.0
173.1014273344072,0.0,0.0,17.249999999999943,8.0
172.7217762939244,0.0,0.0,17.29166666666661,8.0
172.36048941629022,0.0,0.0,17.33333333333328,8.0
172.0357054919239,0.0,0.0,17.374999999999947,8.0
171.7430605062799,0.0,0.0,17.416666666666615,8.0
171.50225518159706,0.0,0.0,17.458333333333282,8.0
171.27812451362374,0.0,0.0,17.49999999999995,8.0
171.04151058101505,0.0,0.0,17.541666666666618,8.0
170.80589912109568,0.0,0.0,17.583333333333286,8.0
170.5882443306873,0.0,0.0,17.624999999999954,8.0
170.3886213086167,0.0,0.0,17.66666666666662,8.0
170.20169376639942,0.0,0.0,17.70833333333329,8.0
170.0267193632098,0.0,0.0,17.749999999999957,8.0
169.86016835803986,0.0,0.0,17.791666666666625,8.0
169.70720926747367,0.0,0.0,17.833333333333293,8.0
169.56335414607906,0.0,0.0,17.87499999999996,8.0
169.40279245700785,0.0,0.0,17.91666666666663,8.0
169.31252327993332,0.0,0.0,17.958333333333297,8.0
169.19147542558528,0.0,0.0,17.999999999999964,8.0
169.11071175086255,0.0,0.0,18.041666666666632,8.0
169.00977298453003,0.0,0.0,18.0833333333333,8.0
168.92571361961663,0.0,0.0,18.124999999999968,8.0
168.85734596547476,0.0,0.0,18.166666666666636,8.0
168.77482295416442,0.0,0.0,18.208333333333304,8.0
168.71860067492426,0.0,0.0,18.24999999999997,8.0
168.6679492516994,0.0,0.0,18.29166666666664,8.0
168.57355286466975,0.0,0.0,18.333333333333307,8.0
168.51488679529245,0.0,0.0,18.374999999999975,8.0
168.48448310734568,0.0,0.0,18.416666666666643,8.0
168.4385704557241,0.0,0.0,18.45833333333331,8.0
168.42101595483908,0.0,0.0,18.49999999999998,8.0
168.3879154419239,0.0,0.0,18.541666666666647,8.0
168.34556159817274,0.0,0.0,18.583333333333314,8.0
168.3153126173791,0.0,0.0,18.624999999999982,8.0
168.32320881667607,0.0,0.0,18.66666666666665,8.0
168.3262416215423,0.0,0.0,18.708333333333318,8.0
168.33498124339468,0.0,0.0,18.749999999999986,8.0
168.33942711638758,0.0,0.0,18.791666666666654,8.0
168.32759602263883,0.0,0.0,18.83333333333332,8.0
168.296370195582,0.0,0.0,18.87499999999999,8.0
168.28999890511827,0.0,0.0,18.916666666666657,8.0
168.24643911452665,0.0,0.0,18.958333333333325,8.0
168.21611108881913,0.0,0.0,18.999999999999993,8.0
168.2315596627145,0.0,0.0,19.04166666666666,8.0
168.2104738359071,0.0,0.0,19.08333333333333,8.0
168.16157670458736,0.0,0.0,19.124999999999996,8.0
168.14581923531213,0.0,0.0,19.166666666666664,8.0
168.0943621715105,0.0,0.0,19.208333333333332,8.0
168.05045031511068,0.0,0.0,19.25,8.0
168.02487651153947,0.0,0.0,19.291666666666668,8.0
168.022048877198,0.0,0.0,19.333333333333336,8.0
168.03276969803113,0.0,0.0,19.375000000000004,8.0
168.03051877941957,0.0,0.0,19.41666666666667,8.0
168.07840194129167,0.0,0.0,19.45833333333334,8.0
168.0746979316857,0.0,0.0,19.500000000000007,8.0
168.12276397826847,0.0,0.0,19.541666666666675,8.0
168.1176047134344,0.0,0.0,19.583333333333343,8.0
168.13821685721612,0.0,0.0,19.62500000000001,8.0
168.110933226289,0.0,0.0,19.66666666666668,8.0
168.12760277686135,0.0,0.0,19.708333333333346,8.0
168.14211143915173,0.0,0.0,19.750000000000014,8.0
168.16446963139836,0.0,0.0,19.791666666666682,8.0
168.1834965738277,0.0,0.0,19.83333333333335,8.0
168.1964673864859,0.0,0.0,19.875000000000018,8.0
168.2120222057197,0.0,0.0,19.916666666666686,8.0
168.2877790637316,0.0,0.0,19.958333333333353,8.0
168.3454242851081,0.0,0.0,20.00000000000002,8.0
168.34788676549323,0.0,0.0,20.04166666666669,8.0
168.36030845935835,0.0,0.0,20.083333333333357,8.0
168.36846824752473,0.0,0.0,20.125000000000025,8.0
168.37622687857788,0.0,0.0,20.166666666666693,8.0
168.4044584386393,0.0,0.0,20.20833333333336,8.0
168.39411115758637,0.0,0.0,20.25000000000003,8.0
168.3498894909998,0.0,0.0,20.291666666666696,8.0
168.2907907014977,0.0,0.0,20.333333333333364,8.0
168.28993045342554,0.0,0.0,20.375000000000032,8.0
178.84164717580364,0.0,0.0,20.4166666666667,7.0
188.12159948859298,0.0,0.0,20.458333333333368,7.0
196.3097378791397,0.0,0.0,20.500000000000036,7.0
203.56526420300187,0.0,0.0,20.541666666666703,7.0
209.9848989473934,0.0,0.0,20.58333333333337,7.0
215.65649352426018,0.0,0.0,20.62500000000004,7.0
220.66466652353014,0.0,0.0,20.666666666666707,7.0
225.0832821496555,0.0,0.0,20.708333333333375,7.0
228.94477538115981,0.0,0.0,20.750000000000043,7.0
232.34276419210636,0.0,0.0,20.79166666666671,7.0
235.29972456283804,0.0,0.0,20.83333333333338,7.0
237.84898499449548,0.0,0.0,20.875000000000046,7.0
240.0124675184576,0.0,0.0,20.916666666666714,7.0
241.85360937018646,0.0,0.0,20.958333333333382,7.0
243.36563521254357,0.0,0.0,21.00000000000005,7.0
244.61451500498077,0.0,0.0,21.041666666666718,7.0
245.5899838228841,0.0,0.0,21.083333333333385,7.0
246.32522369205049,0.0,0.0,21.125000000000053,7.0
246.83691405982978,0.0,0.0,21.16666666666672,7.0
247.1459381357737,0.0,0.0,21.20833333333339,7.0
247.2813420054937,0.0,0.0,21.250000000000057,7.0
247.26007464128625,0.0,0.0,21.291666666666725,7.0
247.07744738842874,0.0,0.0,21.333333333333393,7.0
246.75131543889748,0.0,0.0,21.37500000000006,7.0
257.85153642569765,0.0,0.0,21.41666666666673,6.0
268.0217728864772,0.0,0.0,21.458333333333396,6.0
277.3615480287376,0.0,0.0,21.500000000000064,6.0
285.92239989692825,0.0,0.0,21.541666666666732,6.0
293.77764700967464,0.0,0.0,21.5833333333334,6.0
300.9726759218657,0.0,0.0,21.625000000000068,6.0
307.5525494366455,0.0,0.0,21.666666666666735,6.0
313.55603555823626,0.0,0.0,21.708333333333403,6.0
319.00719961145734,0.0,0.0,21.75000000000007,6.0
323.9549221574822,0.0,0.0,21.79166666666674,6.0
328.4228936381478,0.0,0.0,21.833333333333407,6.0
332.43307693133573,0.0,0.0,21.875000000000075,6.0
336.0307271238506,0.0,0.0,21.916666666666742,6.0
339.1991325751426,0.0,0.0,21.95833333333341,6.0
342.00138695300626,0.0,0.0,22.000000000000078,6.0
344.43341354097606,0.0,0.0,22.041666666666746,6.0
346.51999887613994,0.0,0.0,22.083333333333414,6.0
348.2828544056016,0.0,0.0,22.12500000000008,6.0
349.7270827435745,0.0,0.0,22.16666666666675,6.0
350.88449228537485,0.0,0.0,22.208333333333417,6.0
351.74545004438363,0.0,0.0,22.250000000000085,6.0
352.34004560625243,0.0,0.0,22.291666666666753,6.0
352.6817582563517,0.0,0.0,22.33333333333342,6.0
352.7893884866087,0.0,0.0,22.37500000000009,6.0
352.676350319446,0.0,0.0,22.416666666666757,6.0
352.3632035674532,0.0,0.0,22.458333333333425,6.0
351.8510047396873,0.0,0.0,22.500000000000092,6.0
351.15238038535813,0.0,0.0,22.54166666666676,6.0
350.27204269822704,0.0,0.0,22.583333333333428,6.0
349.23382322746573,0.0,0.0,22.625000000000096,6.0
348.03052977072633,0.0,0.0,22.666666666666764,6.0
346.6862440361563,0.0,0.0,22.70833333333343,6.0
345.20496228170003,0.0,0.0,22.7500000000001,6.0
343.61116779035547,0.0,0.0,22.791666666666767,6.0
341.9108679038594,0.0,0.0,22.833333333333435,6.0
340.0996661925566,0.0,0.0,22.875000000000103,6.0
338.1974973126196,0.0,0.0,22.91666666666677,6.0
336.21914401501317,0.0,0.0,22.95833333333344,6.0
334.1659691352235,0.0,0.0,23.000000000000107,6.0
332.03444209772266,0.0,0.0,23.041666666666774,6.0
329.83973708092304,0.0,0.0,23.083333333333442,6.0
327.5886543344607,0.0,0.0,23.12500000000011,6.0
325.30829734969257,0.0,0.0,23.166666666666778,6.0
322.9925207937236,0.0,0.0,23.208333333333446,6.0
320.6319866744601,0.0,0.0,23.250000000000114,6.0
